[individuals]
1
[landmarks]
337
[dimensions] 
3
[name]
S373070T_M_S
[rawpoints]
'S373070T_M_S
299.1564	-227.7536	1148.8679
79.5923	-238.6308	1153.9092
226.5529	-114.2843	1151.7834
137.5193	-122.694	1156.4425
251.6618	-199.7799	1091.2901
121.4344	-205.8162	1090.2204
241.4504	-174.9465	1089.6418
114.4486	-170.3819	1086.4439
196.0441	-238.7241	1099.9077
186.4802	-238.7821	1100.7723
190.577	-210.8528	1081.8744
186.2273	-209.8394	1081.8597
240.9472	-167.1369	1180.4558
129.8508	-173.5981	1184.9465
228.7856	-205.3085	1097.3854
148.803	-210.423	1099.5806
230.731	-129.2118	1054.0955
131.3461	-132.9144	1058.7669
223.5957	-131.6349	1111.3837
140.5586	-135.3084	1118.6076
239.0612	-151.2874	1230.0642
138.1697	-152.0532	1233.0777
187.6184	-185.4957	1201.2009
185.8651	-161.0202	1183.793
183.6699	-134.8882	1167.8322
183.0125	-117.1715	1154.685
181.4389	-105.7921	1140.0594
213.165	-102.4761	1136.2124
146.0989	-103.9855	1142.9247
311.3672	-228.6799	1163.2321
317.5885	-218.7893	1177.7959
323.8757	-202.7157	1185.0736
322.5375	-186.504	1194.0553
317.6994	-179.1553	1210.5944
308.1141	-173.0301	1225.5491
296.4768	-162.3698	1235.9428
281.4427	-152.2811	1240.8692
264.9077	-143.1626	1239.8918
250.1351	-132.6809	1234.6416
240.1991	-119.7326	1225.257
233.9612	-105.4348	1214.537
225.4955	-97.0682	1200.1192
218.9261	-95.7383	1182.6124
219.9446	-99.2377	1164.5604
67.5249	-241.3697	1167.663
63.2955	-234.8726	1184.2476
55.9022	-220.0871	1192.4955
52.5477	-203.4871	1203.1663
59.2045	-197.5607	1218.4906
69.0038	-188.322	1230.9995
78.6525	-174.4125	1238.6676
92.2553	-162.5312	1242.9982
107.0515	-150.76	1243.0157
121.1043	-140.2817	1237.8456
130.5258	-126.403	1229.8987
135.7013	-112.1366	1219.1804
141.9922	-103.6238	1204.078
147.0527	-102.6567	1186.3893
140.4069	-113.7494	1171.4493
262.5399	-205.7651	1101.8981
275.9587	-201.7188	1111.2492
286.0062	-191.1515	1117.8355
287.3558	-174.775	1119.7715
283.2686	-159.9868	1113.9086
273.8831	-153.3556	1102.2147
260.345	-153.4588	1091.847
250.5754	-163.4486	1084.4903
114.8397	-213.7285	1102.0171
104.6616	-214.397	1112.7211
91.5594	-209.7803	1119.3812
84.3635	-197.7199	1123.7777
83.1801	-183.0941	1122.3867
88.1024	-170.3352	1116.6832
96.4603	-163.4502	1106.6527
107.176	-162.4531	1097.0075
210.3588	-237.8708	1102.1537
222.2865	-230.8025	1107.4055
230.2164	-221.0232	1115.5039
237.6387	-211.9027	1124.8173
243.9201	-201.606	1133.6773
247.7381	-190.766	1143.285
249.2687	-181.5377	1154.9554
246.5274	-173.3307	1167.1398
171.6071	-237.7588	1105.6346
160.1413	-229.5671	1110.5106
150.1148	-222.2726	1118.8107
141.944	-215.9865	1129.6946
135.69	-206.7393	1139.1849
130.1644	-194.7866	1146.9672
127.7267	-184.2997	1158.0357
128.5151	-177.6129	1170.6877
232.4532	-126.3259	1150.3514
237.016	-137.8024	1154.425
245.046	-148.515	1152.0942
243.4333	-150.231	1139.9138
237.2245	-144.6474	1129.9662
230.401	-138.2988	1120.8368
134.8145	-133.0806	1153.9699
129.3725	-144.8176	1157.3767
123.9333	-154.8631	1155.7671
123.8635	-155.7269	1143.7388
130.2147	-150.7641	1134.479
135.7008	-143.6632	1126.0438
198.2428	-206.1849	1069.0212
203.3103	-199.0804	1054.8882
208.3823	-185.453	1049.5589
213.0347	-170.4037	1047.0604
217.0779	-155.0439	1045.5494
222.2156	-140.063	1046.5381
177.204	-206.5194	1071.5643
170.0422	-199.8858	1058.4408
162.3252	-186.6088	1052.7484
155.2699	-171.9977	1049.5055
147.8277	-157.6837	1045.8874
139.2845	-144.1357	1049.325
205.1974	-239.734	1094.5632
214.9111	-238.244	1090.5874
221.2148	-230.7233	1091.4283
225.9694	-222.8198	1093.3076
230.7797	-215.3519	1093.3457
236.3953	-207.3068	1092.4565
235.8007	-198.3616	1092.947
232.4217	-187.3838	1092.6838
230.9838	-178.2861	1090.0388
230.2132	-169.6247	1086.2336
227.02	-162.9441	1079.0269
224.5281	-163.1915	1070.1104
220.6954	-170.7238	1065.6926
217.114	-179.6153	1068.2308
213.698	-188.098	1072.1811
211.4759	-195.5709	1078.5804
211.1694	-200.0427	1086.6418
217.9707	-203.993	1093.0712
177.7701	-240.8926	1097.3596
167.7037	-239.2777	1095.0054
160.4222	-233.9345	1094.6075
153.608	-225.61	1096.0791
146.3935	-218.69	1096.6897
141.0653	-210.2721	1095.9965
139.0431	-201.1187	1093.9911
140.302	-190.8682	1095.3413
140.7845	-181.425	1092.3548
141.0487	-173.1402	1086.9554
142.397	-166.922	1079.1688
146.0842	-167.8451	1069.6184
152.536	-176.1085	1070.4374
156.5997	-182.8054	1072.5658
161.486	-191.566	1075.9566
165.1392	-198.723	1081.7004
165.5774	-204.3029	1089.9042
159.0037	-208.1802	1096.0536
246.8107	-157.4986	1225.9357
249.4041	-163.956	1218.9756
247.3036	-167.5406	1209.2269
243.9676	-167.1557	1200.8169
241.6537	-167.3837	1190.7389
131.371	-158.8874	1230.7706
126.2639	-164.4317	1224.1391
124.9302	-168.6035	1215.5122
125.5445	-170.3121	1205.2583
127.6187	-171.9779	1195.4021
236.2722	-164.3905	1172.7529
232.3007	-159.6389	1164.9505
227.4418	-152.705	1160.7601
223.4079	-143.0921	1159.213
221.8041	-133.6039	1157.1957
221.5584	-124.3938	1153.3315
221.7125	-115.513	1148.7882
218.7155	-108.1149	1142.8389
135.6903	-171.4765	1176.5194
139.3367	-165.6275	1169.6305
142.217	-157.2772	1165.3463
144.8897	-148.0461	1163.2114
145.7737	-138.5278	1160.9907
144.6704	-129.2941	1157.7438
143.7289	-120.3119	1153.8223
144.2428	-111.7804	1148.9451
304.219	-227.2241	1176.3494
292.9155	-221.159	1165.0604
286.9529	-213.6633	1156.2462
277.5797	-207.2004	1145.6774
265.6438	-202.2135	1134.529
253.0247	-207.0203	1129.4067
310.7349	-217.0783	1189.6375
299.9476	-215.9775	1182.6563
290.0235	-207.9763	1170.7486
281.0831	-202.1011	1160.3092
271.5256	-197.7122	1149.9731
260.6915	-197.364	1141.6778
321.5279	-201.7361	1202.1438
307.7346	-207.5224	1198.2302
296.1772	-202.8982	1187.4143
286.1815	-196.7079	1175.7367
275.2817	-191.7447	1163.9586
262.2515	-189.6199	1153.149
313.4328	-191.0821	1215.7123
300.9462	-193.7567	1206.2831
292.1587	-190.1131	1195.9803
284.0368	-185.6846	1184.9332
274.6359	-182.2537	1174.2517
260.8627	-181.5917	1163.7077
304.4379	-178.9108	1226.6009
293.8655	-180.4241	1217.0019
284.4505	-177.6968	1205.9694
277.2745	-174.0488	1194.5901
269.3038	-171.5179	1185.1643
256.0897	-173.0402	1175.8203
288.7382	-169.0379	1232.2911
281.1035	-169.6393	1223.8437
273.7039	-168.2836	1214.705
266.0236	-166.1268	1206.0731
258.0403	-164.7611	1197.3768
249.457	-166.9618	1189.3623
273.8124	-159.3704	1238.6694
265.9152	-159.5123	1230.5787
258.2869	-160.803	1223.5583
78.0195	-239.1341	1185.4716
87.0569	-233.475	1172.4742
91.9383	-224.7939	1159.9541
99.9257	-219.1527	1150.0579
111.4272	-213.6572	1138.06
127.5689	-216.4705	1133.2946
69.6016	-229.4853	1199.4242
81.1195	-225.837	1190.2832
88.1398	-218.5746	1177.5873
95.7763	-213.1328	1165.9453
105.9936	-207.4641	1153.0081
119.6818	-206.1118	1144.6822
61.8587	-213.6481	1212.9909
76.1069	-215.5747	1205.0876
85.0115	-210.4244	1191.6823
93.34	-205.1244	1177.9032
103.8075	-200.764	1165.3336
117.0525	-197.4468	1155.3172
66.5004	-202.752	1223.6082
76.4739	-202.8063	1216.1005
85.9891	-198.4516	1201.382
94.8896	-193.0923	1186.5646
105.2634	-189.8014	1175.2035
117.8017	-187.7856	1167.3942
79.9865	-191.8823	1225.3552
87.7947	-189.7656	1215.5767
93.1475	-185.9466	1204.574
99.0659	-182.7181	1193.6913
107.6962	-181.1696	1184.4273
118.4806	-181.1767	1177.5371
87.317	-180.701	1234.0245
93.7774	-180.1513	1224.4721
99.2954	-178.1115	1214.1489
104.4255	-174.9834	1204.8111
111.4916	-173.1634	1195.9311
121.14	-174.2101	1190.4962
100.3336	-169.889	1238.9343
106.6493	-168.3633	1229.232
114.5707	-169.4712	1220.6064
296.1529	-210.3363	1150.3098
290.9924	-193.9755	1150.68
283.9452	-178.3766	1151.7517
274.1012	-164.5421	1154.0111
261.9798	-152.6796	1156.6385
251.1789	-139.589	1158.6332
242.5549	-124.8537	1160.1401
232.5218	-110.9348	1162.3521
303.9725	-210.6437	1163.8817
297.93	-193.3865	1165.0968
288.7227	-177.3868	1166.7629
275.8877	-165.0448	1169.7406
263.1041	-152.2801	1172.707
252.5825	-137.428	1174.6559
244.4171	-121.1349	1176.5133
234.7306	-105.8571	1178.8123
311.7948	-202.6729	1177.8276
303.1133	-187.2936	1179.5849
291.2687	-174.8986	1182.3688
277.4096	-163.7021	1185.1822
264.8392	-152.0846	1188.9723
253.7606	-140.2743	1191.6424
244.4553	-125.8841	1194.1084
236.5216	-110.355	1195.8766
309.6774	-180.7753	1196.8734
298.291	-173.3713	1199.7307
287.3431	-165.1382	1202.0107
276.3624	-157.0961	1204.748
265.2139	-149.374	1207.7309
254.3777	-141.0114	1210.0296
245.5548	-130.548	1212.0091
240.4562	-117.6707	1212.3732
304.4985	-172.595	1213.2996
292.7364	-165.1	1215.5952
281.0028	-157.5831	1217.9687
269.1696	-150.2882	1220.5373
257.888	-142.1011	1222.8056
248.3229	-131.8757	1224.5211
297.0076	-163.4083	1227.1361
281.1127	-154.4893	1229.6529
264.9912	-144.7022	1232.1933
81.8181	-224.0698	1156.1249
83.6647	-206.3658	1157.725
88.8235	-191.3086	1159.2499
95.976	-177.7979	1161.5503
104.9802	-165.4642	1163.5123
113.7752	-152.5232	1165.4473
120.9899	-138.4635	1166.6043
128.8835	-123.0679	1168.1603
73.9478	-224.1389	1170.508
78.3908	-206.5421	1171.4236
85.4597	-189.9096	1172.6355
96.291	-175.5301	1174.9578
106.8848	-161.0012	1177.6189
116.6762	-145.8458	1178.981
124.1454	-129.3254	1180.2112
